Tel,Livesp,District,Floor,Bal,Price,lon,Walk,Kitsp,rooms,Metrodist,Totsp,lat,New,Brick,N,NFloor
0,150.0,7,3,1,125170452,37.4493,1,0,5,25,211.0,55.759618,0,0,148931032,4
1,20.0,7,18,1,6750000,37.453351,0,0,1,6,39.0,55.665543,0,0,150830102,22
0,65.5,7,30,0,55000000,37.527903,1,0,3,15,104.0,55.723237,0,1,47907712,53
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,36.0,7,13,1,43000000,37.530229,1,0,2,2,76.0,55.695195,0,1,150701332,17
1,75.0,7,11,0,76000000,37.527903,0,0,4,10,150.0,55.723237,0,1,148930394,34
0,1.0,7,12,1,56900000,37.511508,1,0,3,27,124.0,55.702906,0,1,150741010,15
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,60.0,7,7,1,81807414,37.505418,0,0,4,15,134.7,55.714252,0,1,149791807,43
0,40.4,7,9,1,21093800,37.497843,1,0,2,15,81.5,55.703332,0,1,150573283,21
0,60.0,7,20,0,23900000,37.473033,1,0,2,12,66.0,55.652903,0,1,146450108,35
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
1,46.0,7,3,1,18000000,37.503352,0,0,3,5,78.0,55.698295,0,0,148074263,17
0,49.0,7,8,1,32000000,37.497459,0,0,3,0,96.0,55.70491,0,1,140088231,12
0,285.0,7,11,1,94826100,37.444099,1,0,,15,366.0,55.720798,0,1,149741087,15
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,76.2,7,33,0,59108269,37.527903,1,0,3,15,120.9,55.723237,0,1,150236483,50
0,42.0,7,10,1,28000000,37.447584,1,0,2,15,75.0,55.717928,0,1,150865981,23
0,70.0,7,5,0,65000000,37.475513,1,0,3,15,132.0,55.652659,0,1,34043590,27
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,250.0,7,25,1,144135672,37.478019,1,0,,19,305.0,55.719313,0,1,149714216,31
1,32.0,7,7,1,7350000,37.368137,0,0,2,0,53.5,55.642682,0,0,150808803,17
0,160.0,7,18,1,100000000,37.504139,0,0,4,0,230.0,55.716051,0,1,148761429,39
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,34.0,7,4,1,13786107,37.466691,0,0,2,10,61.2,55.672691,0,1,150652427,14
0,25.0,7,5,1,9699000,37.502795,0,0,2,15,40.0,55.700689,0,0,150832007,9
0,1.0,7,13,1,21500000,37.509954,1,0,2,28,52.0,55.702881,0,1,150885002,17
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,59.0,7,11,1,30500000,37.495491,0,0,3,12,106.0,55.705072,0,1,150752921,21
0,42.0,7,3,0,23700000,37.492051,0,0,2,12,85.0,55.704915,0,1,150538172,18
1,33.0,7,6,1,17150000,37.562272,1,0,2,13,52.7,55.750727,0,1,150126739,11
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,61.7,7,5,0,44000000,37.527903,1,0,3,15,98.0,55.723237,0,1,147606671,53
1,33.0,7,6,1,17150000,37.562272,1,0,2,13,52.7,55.750727,0,1,150126739,11
1,60.0,7,9,1,35000000,37.500953,1,0,3,16,98.0,55.71304,0,0,149463031,22
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,51.5,7,9,0,27000000,37.491359,0,0,3,0,100.2,55.702921,0,1,49255259,21
0,0,7,21,0,189652200,37.500953,0,0,,5,370.0,55.71304,0,0,150090575,22
0,60.0,7,12,0,30990000,37.489859,0,0,3,7,105.4,55.70386,0,1,148847134,21
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
1,15.5,7,11,1,3850000,37.261013,1,0,1,60,32.2,55.617373,0,1,148985631,17
0,21.0,7,9,1,3890000,37.304626,0,0,1,15,37.0,55.614633,0,0,150415529,12
0,13.0,7,1,1,4150000,37.444889,0,0,1,15,18.0,55.675433,0,0,149961062,23
0,29.2,7,5,1,4300000,37.291457,0,0,2,7,45.0,55.612146,0,0,150678815,5
1,30.0,7,5,1,4300000,37.291457,0,0,2,5,45.0,55.612146,0,1,150358163,5
0,14.9,7,7,1,4322786,37.388906,0,0,1,15,36.8,55.642677,0,1,149958220,9
1,13.0,7,5,0,4350000,37.403648,0,0,1,10,21.4,55.723998,0,1,149342963,9
0,22.3,7,1,0,4400000,37.294862,0,0,2,13,36.6,55.611251,0,0,148532599,9
0,15.4,7,2,1,4404580,37.391475,0,0,1,0,38.0,55.642586,0,1,150605946,17
0,19.0,7,3,1,4500000,37.389652,0,0,1,15,32.0,55.654995,0,1,148314136,4
1,19.0,7,5,0,4500000,37.412667,0,0,1,0,33.0,55.655696,0,0,150818978,9
0,17.5,7,1,0,4500000,37.457286,1,0,1,20,26.0,55.713897,0,1,147510772,5
1,20.0,7,1,0,4500000,37.40999,0,0,1,5,31.5,55.721422,0,0,149299110,5
1,19.0,7,5,0,4500000,37.413152,0,0,1,10,33.1,55.647681,0,0,149881026,9
0,15.7,7,8,1,4510733,37.388906,0,0,1,15,38.4,55.642677,0,1,149958043,13
0,14.9,7,9,1,4551976,37.388906,0,0,1,30,36.8,55.642677,0,1,149553223,15
0,16.4,7,15,1,4575800,37.410774,0,0,1,10,33.4,55.661196,0,0,149856463,25
1,17.0,7,4,1,4650000,37.460313,0,0,1,10,26.0,55.714526,0,1,3123146,5
0,37.3,7,3,1,12315200,37.415398,1,0,2,5,68.8,55.738723,0,0,150351185,25
0,120.0,7,14,0,69500000,37.516108,0,0,4,5,149.0,55.702947,0,1,47001672,14
0,1.0,7,15,1,69500000,37.5281,1,0,5,19,171.0,55.726264,0,1,150641518,15
1,15.0,7,3,0,1399222,37.337639,0,0,1,26,15.2,55.646289,0,0,150797948,3
1,10.3,7,3,0,1399333,37.34108,0,0,1,15,15.3,55.651606,0,1,150835717,3
1,20.0,7,1,0,1599111,37.34108,0,0,1,17,20.1,55.651606,0,1,150799670,3
1,15.4,7,1,0,1599444,37.339014,0,0,1,23,20.4,55.650643,0,1,150859901,3
1,19.4,7,1,0,1599666,37.337343,0,0,1,19,20.6,55.645629,0,1,150808039,3
0,10.8,7,5,1,3522740,37.410774,0,0,1,10,22.1,55.661196,0,0,149528813,25
1,21.0,7,7,1,3600000,37.190388,0,0,1,25,37.0,55.60517,0,0,149554284,12
